State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Main_Workers,Marginal_Workers,Non_Workers,Cultivator_Workers,Agricultural_Workers,Household_Workers,Other_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Sex_Ratio,Literacy_Rate
Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,419,1965970,1068417,897553,1179685,747652,432033,675993,525329,150664,520970,155023,1289977,304674,148222,16354,206743,1875495,76159,1092,557,3234,6681,92,2660,45113,131486,1781,20172,319298,95288,414586,288979,285682,228234,170254,115790,71005,8265,1168209,706917,1875126,840.0,60.01
Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,432,826067,422653,403414,508834,307889,200945,418682,245708,172974,358500,60182,407385,175602,136330,4020,102730,741288,67324,1508,1110,224,14165,115,333,34666,145258,1945,8342,174235,67962,242197,137656,127167,83189,69134,53465,42343,6119,519073,289113,808186,954.0,61.6
Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,426,1016520,533480,483040,552559,332140,220419,431998,275375,156623,276633,155365,584522,135445,198847,12201,85505,974748,35214,418,186,37,4734,218,965,13285,76097,653,8501,256744,32179,288923,171707,134936,99251,70359,47903,29795,3052,557003,427997,985000,905.0,54.36
Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,446,1331597,700358,631239,820220,479093,341127,517838,370366,147472,370241,147597,813759,138725,228151,17316,133646,1195235,120331,1725,2262,253,10637,190,964,34499,194373,1141,9931,251272,74441,325713,237981,210402,144108,117908,69419,48384,4607,832809,444877,1277686,901.0,61.6
Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,442,1545814,790212,755602,804245,488797,315448,745603,429768,315835,471773,273830,800211,285095,330820,12123,117565,1433879,106928,1243,460,121,1599,50,1534,30688,231130,1611,12718,331894,69823,401717,239738,174381,103464,96386,72316,51499,4799,742583,706958,1449541,956.0,52.03
Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,434,1455069,738241,716828,825880,485090,340790,690980,411446,279534,471139,219841,764089,218692,305946,11928,154414,1267043,151071,3996,1353,175,29353,123,1955,67830,213825,3644,14905,266716,107151,373867,224715,194131,129392,111461,86507,67192,5868,819266,622153,1441419,971.0,56.76
Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,430,2365106,1225100,1140006,1441757,845572,596185,991946,617184,374762,630251,361695,1373160,258321,463506,50878,219241,2268838,85414,1964,832,986,655,232,6185,45180,251132,3406,31194,523910,94489,618399,344362,330131,312931,206274,180635,122371,11438,1508142,766166,2274308,931.0,60.96
Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,427,2378458,1256257,1122201,1545719,908607,637112,1006035,682077,323958,779093,226942,1372423,203600,378560,140458,283417,2198297,103480,5580,4146,991,62992,168,2804,68482,366494,4546,24811,448408,165507,613915,347752,426916,297079,214137,137899,116753,14346,1554882,711804,2266686,893.0,64.99
Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,429,2228935,1157495,1071440,1371781,801051,570730,911349,590487,320862,612510,298839,1317586,227967,371584,46056,265742,2158623,59471,2228,1163,364,3135,1689,2262,55196,294702,3754,22751,461831,114173,576004,338947,334635,309536,197373,148091,105499,16052,1450133,715509,2165642,926.0,61.54
Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,445,1311332,683743,627589,780362,469208,311154,586087,364559,221528,372150,213937,725245,201307,227026,9917,147837,1163607,137980,1404,640,357,6232,66,1046,30868,212138,1566,11166,270427,59220,329647,193885,179388,136284,120687,77541,50655,6755,765195,508396,1273591,918.0,59.51
Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,456,1379131,695879,683252,864194,485341,378853,684434,394660,289774,397575,286859,694697,173665,376404,11957,122408,1145052,79739,1857,360,7288,4982,135315,4538,26893,228695,1182,10417,335045,47542,382587,223650,241327,151636,116124,84398,55984,6427,879546,458811,1338357,982.0,62.66
Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,460,1066063,540021,526042,604194,348761,255433,493057,292402,200655,240811,252246,573006,95795,258991,14329,123942,997073,42426,2372,912,268,1737,19448,1827,24255,113184,1733,10817,233594,57846,291440,161972,154282,128427,80402,60915,46513,5352,637863,422736,1060599,974.0,56.68
Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,436,1512681,780520,732161,894612,543509,351103,717871,431857,286014,508833,209038,794810,287924,303157,8809,117981,1321003,174724,815,631,179,13755,66,1508,32204,232735,1382,10797,312611,73997,386608,271215,239081,141225,111366,75967,48671,3391,890916,544791,1435707,938.0,59.14
Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,418,687861,361784,326077,328025,208201,119824,277455,183788,93667,196189,81266,410406,106745,115261,4166,51283,638702,41396,230,6387,201,379,40,526,11701,74770,273,5393,150146,26376,176522,90911,70840,43009,37072,24732,17091,1497,285152,393141,678293,901.0,47.69
Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,423,1726050,919795,806255,900846,573242,327604,759281,481001,278280,577723,181558,966769,383340,220440,13079,142422,1648749,51200,1117,7151,3421,12171,72,2169,35706,148128,1852,15304,367859,66759,434618,261087,214162,125117,84684,58509,44812,6218,794589,719547,1514136,877.0,52.19
Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,462,1127033,575912,551121,600785,353030,247755,461760,284289,177471,275482,186278,665273,102644,262030,15654,81432,1077545,34419,511,128,92,93,12556,1689,9569,102228,837,10790,250953,25916,276869,185550,168224,129344,80312,60845,33067,3896,661238,477472,1138710,957.0,53.31
Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,424,1445166,760355,684811,747940,459353,288587,655318,402776,252542,470432,184886,789848,305859,223852,15622,109985,1383475,44143,588,251,109,15569,39,992,21489,132725,1090,10899,322772,60220,382992,202448,188694,143231,78053,58245,35034,5340,711045,659348,1370393,901.0,51.75
Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,435,1986864,1016289,970575,1240990,730817,510173,897442,569425,328017,682115,215327,1089422,289013,302003,19678,286748,1718204,233133,4659,3241,945,24622,211,1849,123526,323379,7501,27733,300765,188684,489449,286534,280030,178295,159263,119586,111290,13282,1148280,659279,1807559,955.0,62.46
Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,431,644758,330674,314084,356672,210907,145765,289691,175698,113993,138600,151091,355067,65369,145690,8767,69865,620515,15966,667,190,70,220,6028,1102,12713,67975,839,6360,138100,29966,168066,90791,94011,74854,43418,27216,18144,2784,351218,230782,582000,950.0,55.32
Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,443,1458875,769568,689307,862918,512344,350574,550402,401583,148819,397283,153119,908473,168615,228308,12408,141071,1287391,149548,1313,914,295,18490,70,854,41617,181510,1926,12888,292579,83830,376409,242021,214603,123650,104007,65581,59814,6780,816456,512311,1328767,896.0,59.15
Maharashtra,Akola,20.746310479041902,77.12122320359276,501,1813906,932334,881572,1411281,758977,652304,768154,520362,247792,691025,77129,1045752,129680,388521,9660,240293,1107809,357253,4483,1504,328033,10205,389,4230,107463,314490,6163,24232,308158,196077,504235,231841,328367,275264,291391,205723,112574,15157,1460317,352687,1813004,946.0,77.8
Maharashtra,Amravati,21.16520991810736,77.67583503184723,503,2888445,1480768,1407677,2251875,1207104,1044771,1236322,837577,398745,1061544,174778,1652123,198793,667943,20998,348588,2055177,421410,7223,2242,383891,11360,3288,3854,175917,512492,9438,36185,508921,272894,781815,326195,468853,463051,525116,346876,203273,16148,2349512,478074,2827586,951.0,77.96
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,235,2540073,1318684,1221389,1466002,868733,597269,837770,599157,238613,480286,357484,1702303,178525,426096,40652,192497,2291133,237353,2218,295,334,775,19,7946,24106,44456,2362,31168,428291,49006,477297,559512,482199,302662,253142,136783,91371,8329,1833998,784131,2618129,926.0,57.71
Maharashtra,Aurangabad,20.0979228832952,75.32072196796334,515,3701282,1924469,1776813,2503837,1430936,1072901,1575079,1015864,559215,1446636,128443,2126203,554518,396630,28033,595898,2545438,786677,15991,5142,309093,30981,1005,6955,246324,589477,23258,69937,551789,427343,979132,381695,686271,422964,537936,310762,253253,19101,2611982,819734,3431716,923.0,67.65
Maharashtra,Bhandara,21.211792649727748,80.10950199637024,506,1200334,605520,594814,899860,488709,411151,597305,345054,252251,413838,183467,603029,123099,312183,17169,144854,1009352,26502,2145,831,154458,1017,3555,2474,55948,227025,2932,13165,283843,72575,356418,115150,187870,208902,204435,153749,67061,12452,949619,235524,1185143,982.0,74.97
Maharashtra,Bid,18.952353340080982,75.69319706477731,523,2585049,1349106,1235943,1718507,987185,731322,1255548,727819,527729,1154708,100840,1329501,606280,373566,21093,254609,2174672,320395,2097,824,68482,8719,399,9461,82098,402052,5614,29198,563114,135457,698571,309704,436446,280800,316758,206530,129996,11438,1691672,821607,2513279,916.0,66.48
Maharashtra,Buldana,20.56680611183355,76.39017880364096,500,2586258,1337560,1248698,1879874,1048892,830982,1219641,734024,485617,1107542,112099,1366617,385447,603227,13770,217197,1845424,354236,3531,1668,364229,12242,522,4406,103898,423036,4767,24877,575405,152787,728192,315408,457067,400342,406379,228266,113783,19619,1940864,600436,2541300,934.0,72.69
Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,509,2204307,1123834,1080473,1578615,872565,706050,1058172,648565,409607,804433,253739,1146135,220978,473983,21346,341865,1780085,92297,10701,5251,286734,3861,23188,2190,172661,418666,8239,31419,451324,233331,684655,243773,316192,337320,351610,241179,126488,15040,1631602,516728,2148330,961.0,71.62
Maharashtra,Dhule,21.274018690400517,74.58719071837263,498,2050862,1054031,996831,1293916,723388,570528,936370,570448,365922,825875,110495,1114492,239139,429536,20646,247049,1825460,187901,3653,1422,13405,12818,912,5291,126138,315332,6065,27139,382777,146013,528790,200494,323641,208571,290656,182739,114931,14526,1335558,649568,1985126,946.0,63.09
Maharashtra,Gondiya,21.225008411214997,80.17522698598128,507,1322507,661554,660953,1004243,542837,461406,665419,383151,282268,433962,231457,657088,186509,281414,32525,164971,1153861,26157,1827,2160,125282,1568,5080,6572,38044,239981,2866,13595,319702,66813,386515,138457,237888,231153,225595,159570,57923,9620,1060206,256549,1316755,999.0,75.93
Maharashtra,Hingoli,19.59525302245251,77.09239412780653,512,1177345,606294,571051,790743,450551,340192,569182,330903,238279,514371,54811,608163,241613,226483,8268,92818,863199,127552,992,643,176679,5278,103,2899,27700,159114,1221,9676,242456,41913,284369,175736,266649,127246,136075,74544,38698,5932,824880,331388,1156268,942.0,67.16
Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,499,4229917,2197365,2032552,2891882,1629223,1262659,1863571,1186472,677099,1643955,219616,2366346,384359,937174,38930,503108,3457615,560261,7091,3091,143865,27404,9662,20928,350029,720791,14297,56775,796223,373565,1169788,482462,735730,532587,627198,375643,229987,31008,3014615,1003050,4017665,925.0,68.37
Maharashtra,Jalna,19.984612534818933,75.98473607242339,514,1959046,1011473,947573,1195523,699428,496095,930886,545030,385856,844492,86394,1028160,418952,300937,16705,194292,1504641,274221,12542,1629,152540,9619,336,3518,60219,288895,3791,17236,404746,98084,502830,271061,422207,218189,225331,120715,64060,9724,1331287,545980,1877267,937.0,61.03
Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,530,3876001,1980658,1895343,2825845,1559760,1266085,1704054,1125204,578850,1508563,195491,2171947,660872,266028,59932,717222,3379906,286558,15573,1570,29766,154882,1274,6472,340318,770005,22269,71879,796496,382818,1179314,321457,622362,487227,698604,395234,335413,40828,2901125,778000,3679125,957.0,72.91
Maharashtra,Latur,18.348687268993856,76.75812607802874,524,2454196,1273140,1181056,1650672,932432,718240,1046857,670018,376839,964177,82680,1407339,331780,416578,17663,280836,2006984,367664,2387,935,66535,6387,310,2994,96018,381722,6217,29758,428616,157016,585632,268627,423711,296910,380344,224998,153256,18106,1765952,596213,2362165,928.0,67.26
Maharashtra,Nagpur,21.196556862745105,79.02166176470584,505,4653570,2384975,2268595,3673808,1959220,1714588,1868560,1334211,534349,1654778,213782,2785010,206606,423587,52419,1185948,3492202,390974,34667,20469,668050,24528,12181,10499,599780,917626,57964,135750,430844,877522,1308366,325084,666693,812381,790443,542228,493236,73475,3703540,601547,4305087,951.0,78.95
Maharashtra,Nanded,19.209316983017,77.6829048951049,511,3361292,1730075,1631217,2189425,1255222,934203,1493953,925232,568721,1317791,176162,1867339,447823,632395,29158,384577,2501741,471951,3902,13540,354189,5049,1273,9647,116284,488748,7548,43055,591119,230563,821682,416869,691348,368723,416761,255650,156225,21729,2327305,884626,3211931,943.0,65.14
Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,497,1648295,833170,815125,906509,512099,394410,792065,442898,349167,664193,127872,856230,211672,438176,14599,127618,1521618,96182,8467,685,4969,6191,2907,7276,54335,186202,2579,17047,333440,71572,405012,166664,218718,121404,160961,113019,58461,9248,848475,790613,1639088,978.0,55.0
Maharashtra,Nashik,20.266912871287143,74.03824168316828,516,6107187,3157186,2950001,4345366,2397538,1947828,2763328,1746286,1017042,2523023,240305,3343859,967385,730228,56132,1009583,5237009,693052,23946,8912,94783,38212,1795,9478,536781,904710,45039,138887,904661,764271,1668932,544346,1038955,851714,830070,485052,373100,97219,4220456,1481778,5702234,934.0,71.15
Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,525,1657576,861535,796041,1137810,644304,493506,773916,473795,300121,701894,72022,883660,297361,299525,19831,157199,1437623,178925,942,340,28216,4530,195,6805,49180,240042,3209,18183,367158,77832,444990,183972,300965,201646,260772,139479,96847,9913,1193594,440363,1633957,924.0,68.64
Maharashtra,Parbhani,19.31032425249168,76.70163338870431,513,1836086,942870,893216,1157814,666291,491523,822797,501422,321375,756417,66380,1013289,295030,317806,13210,196751,1328385,306364,2081,1371,187899,6238,262,3486,59272,272486,3982,21196,293480,133759,427239,229217,396713,204316,229103,116041,81333,9703,1266426,552643,1819069,947.0,63.06
Maharashtra,Pune,18.51696171428573,74.12922881632647,521,9429408,4924105,4505303,7171723,3940210,3231513,4048993,2809816,1239177,3751221,297772,5380415,886530,414461,105711,2642291,8090254,673704,134192,27090,340404,127786,9873,26105,1410448,1925019,235018,490260,1165718,2056739,3222457,559840,1234549,1383055,1414563,867256,1086650,190336,6736249,1353077,8089326,915.0,76.06
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,403,1493984,750278,743706,951639,542756,408883,690167,429211,260956,484875,205292,803817,208313,323788,9959,148107,1422986,17332,47653,2117,781,409,1782,924,27771,297308,3342,13857,354278,66638,420916,246480,260661,210964,130700,93340,66358,8804,1017307,460166,1477473,991.0,63.7
Maharashtra,Raigarh,18.453257637845976,73.0090609418579,520,2634200,1344345,1289855,1939994,1059692,880302,1072969,753843,319126,858825,214144,1561231,206975,191182,32919,641893,2239370,227465,17452,7477,121791,12260,1159,7226,328277,547206,38570,96301,581868,377160,959028,231263,407662,335886,441072,221410,204507,19940,1861740,482420,2344160,959.0,73.65
Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,528,1615069,761121,853948,1199392,619012,580380,714076,407008,307068,554973,159103,900993,296913,153117,17230,246816,1307211,187197,1990,230,113467,3347,95,1532,100860,367352,7752,31062,538538,100824,639362,163025,378554,269872,247257,111600,65700,15429,1251437,319622,1571059,1122.0,74.26
Maharashtra,Sangli,17.154930181086502,74.70713822937628,531,2822143,1435728,1386415,2049467,1121550,927917,1215104,800214,414890,1074948,140156,1607039,480554,290693,40824,403033,2440312,239607,9098,1260,38210,87453,769,5434,227034,485126,13212,49056,626872,226801,853673,208511,507318,459156,453404,244804,214003,36983,2124179,579039,2703218,966.0,72.62
Maharashtra,Satara,17.6737908974359,74.18052064102558,527,3003741,1510842,1492899,2225694,1201034,1024660,1354947,844805,510142,1184407,170540,1648794,585876,297241,39772,432058,2691952,146970,4408,1182,141315,12810,676,4428,271186,562653,14093,57423,774522,200949,975471,288427,495822,407977,556706,299993,243457,20884,2313266,545423,2858689,988.0,74.1
Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,529,849651,417332,432319,666067,348289,317778,347178,229676,117502,226538,120640,502473,124812,81816,9679,130871,780384,26264,15471,219,24762,1046,53,1452,42540,194228,3517,15721,295847,44989,340836,86480,165284,134734,175070,89023,48418,3451,702460,121922,824382,1036.0,78.39
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,4317756,2227852,2089904,2910676,1651266,1259410,1898395,1206933,691462,1763175,135220,2419361,637250,558334,71106,631705,3795424,441254,9882,1279,35497,28134,568,5718,248255,595560,15145,59296,779929,376302,1156231,390337,788150,535848,643327,328020,236302,29051,2951035,976795,3927830,938.0,67.41
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,11060148,5865078,5195070,8227161,4591396,3635765,4492767,3363123,1129644,3930511,562256,6567381,349931,418004,124461,3600371,8716055,1355630,280700,39149,449617,172052,9862,37083,1610460,2231800,256170,551643,713994,2904157,3618151,712171,1530916,1588196,1751284,1080597,961719,114453,7739336,1692022,9431358,886.0,74.39
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,1300774,668385,632389,1019458,552617,466841,608235,392316,215919,529623,78612,692539,132989,282170,13785,179291,1057096,53854,2696,2147,175417,5663,2254,1647,114029,266155,4313,16260,268486,120218,388704,140470,186781,201471,225208,158055,93772,7017,1012774,212054,1224828,946.0,78.37
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,1197160,620302,576858,869917,487703,382214,569792,340353,229439,502755,67037,627368,165598,310195,7122,86877,859949,142672,1707,518,179330,8476,381,4127,36840,196022,1875,10757,274925,55921,330846,166509,238985,160331,162762,116032,47865,7294,899778,291525,1191303,930.0,72.67
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,2772348,1419965,1352383,2022574,1115980,906594,1355999,815475,540524,1195100,160899,1416349,333504,739718,17899,264878,2251401,239236,4567,1596,249874,11422,3745,10507,134500,446516,6094,29917,629243,168889,798132,391944,562739,382001,389924,245819,123074,21889,2117390,718204,2835594,952.0,72.96
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,237399,118782,118617,156333,87313,69020,109937,62807,47130,76423,33514,127462,34358,15109,11567,48903,175102,18691,4264,56,76,16,38457,737,11393,34364,676,3447,34977,21172,56149,15941,36011,50004,31775,20077,20074,1440,175322,67610,242932,999.0,65.85
Manipur,Chandel,24.2635812987013,94.09443844155844,280,144182,74579,69603,90302,51053,39249,76238,42615,33623,53753,22485,67944,43255,8315,3040,21628,10810,3086,129049,136,400,59,354,288,1424,18764,184,1782,30377,3783,34160,17382,28163,30589,18971,12213,8105,240,115663,38191,153854,933.0,62.63
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,274143,138820,135323,195935,104013,91922,122655,70594,52061,89779,32876,151488,64834,8282,5067,44472,12034,2886,254979,152,495,87,2333,1177,13371,29894,837,4496,52972,4853,57825,32860,67907,65475,38567,23284,14523,509,243125,57561,300686,975.0,71.47
Manipur,Senapati,25.08465586034914,94.03366234413956,272,479148,247323,231825,264477,148012,116465,233622,124143,109479,185725,47897,245526,175127,30369,4978,42307,43833,1649,426819,140,2409,53,1243,3002,2430,22798,256,2170,38008,1826,39834,46757,81735,91395,62033,40438,24940,598,347896,191001,538897,937.0,55.2
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,140651,72371,68280,85006,47403,37603,70675,37237,33438,55979,14696,69976,48849,1924,1710,18192,2995,589,134760,59,425,57,1144,622,1229,11541,125,1362,23982,4119,28101,11155,28461,26794,17867,11645,7102,270,103294,45317,148611,943.0,60.44
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,422168,210845,211323,269304,152617,116687,195319,109377,85942,133428,61891,226849,77331,33106,21017,63865,267146,107323,4322,106,114,24,42347,786,15994,49507,880,5110,65961,38302,104263,32396,69738,87932,55803,37899,28550,3214,315532,118088,433620,1002.0,63.79
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,183998,94718,89280,129829,70148,59681,87929,46533,41396,67724,20205,96069,56815,3852,2233,25029,7553,1115,174112,108,635,70,32,373,1659,14026,276,2437,36084,5806,41890,20670,29382,38350,31734,22729,15636,405,158906,42156,201062,943.0,70.56
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,317917,161223,156694,192147,102513,89634,126073,72262,53811,83936,42137,191844,77390,19246,2475,26962,17272,3359,289708,56,1004,38,5617,863,1839,24550,288,2368,62698,11518,74216,51578,70679,52762,31328,9473,2484,298,218602,100781,319383,972.0,60.44
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,825922,410749,415173,578030,287270,290760,326786,204303,122483,289576,37210,499136,76767,40889,2966,206164,144935,14185,543394,2495,3111,303,115597,1902,41496,135941,5032,19306,106248,108843,215091,118135,163729,127722,94579,58836,61639,9397,634037,168575,802612,1011.0,69.99
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,395124,196285,198839,187527,87371,100156,154180,88839,65341,110617,43563,240944,50844,35766,2004,65566,12456,1646,271596,34,284,45,107559,1504,7150,41677,510,4333,76546,7171,83717,67749,61526,34677,26748,13544,8039,2934,215217,165184,380401,1013.0,47.46
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,142334,73170,69164,82062,45003,37059,53069,32826,20243,38397,14672,89265,28145,5565,1249,18110,7036,1050,132984,27,332,10,362,533,482,10940,179,1625,35930,3713,39643,25906,28921,21506,13858,3998,826,831,95846,44849,140695,945.0,57.65
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,643291,324159,319132,358702,193438,165264,255693,151914,103779,188371,67322,387598,120740,39725,7643,87585,122936,106788,389956,209,3392,144,16950,2916,10006,51301,1630,8872,139351,18594,157945,85733,129178,90963,70941,29404,10856,3547,420622,208900,629522,984.0,55.76
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,383461,193715,189746,230678,117307,113371,163345,89694,73651,119803,43542,220116,84956,37184,2475,38730,6498,1533,366881,58,1313,38,5878,1262,476,32873,149,2462,74832,12299,87131,80318,78208,45046,28417,12295,6450,541,251275,133244,384519,980.0,60.16
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,400309,199270,201039,340595,169547,171048,174636,104643,69993,151410,23226,225673,39266,11434,3360,120576,13249,5264,379134,105,1570,76,505,406,64710,79804,4019,21093,20570,80341,100911,29332,68214,100103,78752,37701,31310,2058,347470,38248,385718,1009.0,85.08
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,125745,63388,62357,100802,51440,49362,60342,34129,26213,53111,7231,65403,38336,5823,980,15203,1075,699,123446,9,151,45,194,126,9115,23948,186,2263,18395,12717,31112,14491,31359,30454,16259,4956,4087,78,101684,15449,117133,984.0,80.16
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,83955,42918,41037,65895,34147,31748,36672,22733,13939,29697,6975,47283,17992,5921,585,12174,4000,4426,75210,16,108,2,46,147,8787,14853,367,1986,9669,12507,22176,11367,18046,20399,9849,3473,2530,62,65726,14217,79943,956.0,78.49
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,117894,60599,57295,62861,36444,26417,45566,28517,17049,38082,7484,72328,29189,3153,613,12611,1668,522,63892,52,51549,122,2,87,5213,9283,162,1329,21993,5273,27266,19890,21114,16629,10538,3763,2515,125,74574,54874,129448,945.0,53.32
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,82891,78537,121122,64515,56607,78292,46230,32062,62013,16279,83136,45439,10662,813,21378,5231,1290,127124,74,27543,93,5,68,14037,26394,482,3725,21479,17315,38794,22181,33313,34774,19918,8503,5509,116,124314,32451,156765,947.0,75.03
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,44828,41536,60191,32977,27214,39339,24016,15323,36185,3154,47025,28669,2553,262,7855,2989,1782,69104,13,12328,25,19,104,4010,12158,90,1073,16726,4129,20855,9328,19711,19949,10756,3180,1771,22,64717,20091,84808,927.0,69.69
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,28594,27980,42233,21861,20372,19461,12211,7250,14694,4767,37113,8908,957,313,9283,933,514,54977,11,102,4,2,31,4783,7400,168,1194,7043,5784,12827,8422,14151,12130,7269,3628,2204,69,47873,8787,56660,979.0,74.65
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,32851,32086,54476,27598,26878,32397,18261,14136,29838,2559,32540,21804,1284,926,8383,991,335,63444,6,60,9,35,57,5511,12315,131,987,7472,8018,15490,8771,14985,16237,9062,2915,2128,35,54133,5963,60096,977.0,83.89
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,197394,181417,278037,150142,127895,151350,99645,51705,122358,28992,227461,24517,8990,5073,112770,108900,31212,234239,566,1270,2148,157,319,42378,71413,3303,12077,49116,62853,111969,34539,61815,80076,44343,26712,27532,2939,277956,58926,336882,919.0,73.4
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,138966,129022,197489,107038,90451,114825,68140,46685,99408,15417,153163,44684,2198,2072,65871,25496,4384,234955,998,1519,80,335,221,20712,50724,1928,7982,31845,44255,76100,21654,46756,57726,30518,19855,23439,1770,201718,45802,247520,928.0,73.69
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,101092,93530,159494,83479,76015,100067,57084,42983,81046,19021,94555,48925,9166,3798,38178,9840,2057,181847,78,442,66,6,286,7236,40154,537,2728,37536,17742,55278,20259,43483,54035,27425,13077,10299,870,169448,22555,192003,925.0,81.95
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,131753,118507,119626,67432,52194,147654,79425,68229,104981,42673,102606,113473,10836,1608,21737,8102,3444,236494,84,1256,314,1,565,1080,14398,178,2844,43607,7415,51022,37431,46055,30500,7628,3565,1772,107,127058,130529,257587,899.0,47.8
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,83743,79675,105893,57926,47967,80277,41556,38721,63645,16632,83141,55091,3159,1275,20752,3563,950,158224,31,350,17,198,85,2073,36182,170,1558,38903,7295,46198,22494,32722,30434,12785,7268,5926,481,112110,44456,156566,951.0,64.8
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,101933,94663,117511,63653,53858,98154,52931,45223,73518,24636,98442,75212,3913,1104,17925,2979,1052,191864,27,572,5,1,96,773,24998,155,2251,40690,9451,50141,29602,40900,33514,15013,6008,2760,116,127913,66450,194363,929.0,59.77
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,84505,81838,128208,67385,60823,78412,42096,36316,63512,14900,87931,47473,6438,1965,22536,5605,2043,158236,34,318,8,20,79,3228,25268,198,1757,38499,8170,46669,15865,37024,41627,18746,10223,8030,401,131916,25048,156964,968.0,77.07
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,71217,69540,102881,53504,49377,79466,41178,38288,49382,30084,61291,44723,11955,2025,20763,2580,772,136995,39,286,6,2,77,1433,28846,261,2008,31267,6044,37311,16523,30889,35113,17282,8821,5560,1107,115295,25988,141283,976.0,73.09
